52971 -0.3806764
52972 -0.3807943
52973 -0.3810611
52974 -0.3814518
52975 -0.3819356
52976 -0.3824674
52977 -0.3829768
52978 -0.3833511
52979 -0.3836403
52980 -0.3838190
52981 -0.3838116
52982 -0.3835791
52983 -0.3832021
52984 -0.3828310
52985 -0.3824403
52986 -0.3821637
52987 -0.3819618
52988 -0.3819823
52989 -0.3822558
52990 -0.3827557
52991 -0.3834543
52992 -0.3842346
52993 -0.3850113
52994 -0.3857129
52995 -0.3861824
52996 -0.3863184
52997 -0.3862305
52998 -0.3861677
52999 -0.3862921
53000 -0.3866460
53001 -0.3871915
53002 -0.3878475
53003 -0.3885151
53004 -0.3891039
53005 -0.3895814
53006 -0.3900569
53007 -0.3904589
53008 -0.3906591
53009 -0.3906452
53010 -0.3905273
53011 -0.3904450
53012 -0.3904650
53013 -0.3906132
53014 -0.3909932
53015 -0.3916089
53016 -0.3924849
53017 -0.3935847
53018 -0.3948327
53019 -0.3961509
53020 -0.3972640
53021 -0.3982502
53022 -0.3989626
53023 -0.3994150
53024 -0.3996656
53025 -0.3998443
53026 -0.4000853
53027 -0.4004504
53028 -0.4009681
53029 -0.4016504
53030 -0.4024586
53031 -0.4033058
53032 -0.4040792
53033 -0.4046781
53034 -0.4050441
53035 -0.4051829
53036 -0.4051471
53037 -0.4049593
53038 -0.4047072
53039 -0.4044465
53040 -0.4041884
53041 -0.4041205
53042 -0.4042374
53043 -0.4046437
53044 -0.4052990
53045 -0.4061246
53046 -0.4070629
53047 -0.4079829
53048 -0.4087624
53049 -0.4093551
53050 -0.4097157
53051 -0.4098770
53052 -0.4099557
53053 -0.4100766
53054 -0.4103346
53055 -0.4108221
53056 -0.4115853
53057 -0.4125256
53058 -0.4135565
53059 -0.4146073
53060 -0.4155889
53061 -0.4163804
53062 -0.4169713
53063 -0.4173962
53064 -0.4175696
53065 -0.4175101
53066 -0.4173472
53067 -0.4172124
53068 -0.4171855
53069 -0.4173466
53070 -0.4177311
53071 -0.4183135
53072 -0.4191553
53073 -0.4201226
53074 -0.4210251
53075 -0.4217635
53076 -0.4222041
53077 -0.4224617
53078 -0.4225774
53079 -0.4225294
53080 -0.4224660
53081 -0.4225665
53082 -0.4229160
53083 -0.4235101
53084 -0.4243548
53085 -0.4255475
53086 -0.4266573
53087 -0.4277221
53088 -0.4288328
53089 -0.4298023
53090 -0.4306008
53091 -0.4312599
53092 -0.4317280
53093 -0.4321076
53094 -0.4325005
53095 -0.4329901
53096 -0.4336268
53097 -0.4344784
53098 -0.4355556
53099 -0.4368095
53100 -0.4383310
53101 -0.4399498
53102 -0.4414265
53103 -0.4426245
53104 -0.4435187
53105 -0.4441874
53106 -0.4446902
53107 -0.4450078
53108 -0.4453534
53109 -0.4459396
53110 -0.4467525
53111 -0.4477032
53112 -0.4487237
53113 -0.4498131
53114 -0.4507765
53115 -0.4515579
53116 -0.4521507
53117 -0.4525150
53118 -0.4526275
53119 -0.4525550
53120 -0.4523613
53121 -0.4521362
53122 -0.4519765
53123 -0.4519859
53124 -0.4522324
53125 -0.4526840
53126 -0.4534530
53127 -0.4544375
53128 -0.4555487
53129 -0.4567033
53130 -0.4577794
53131 -0.4586198
53132 -0.4592368
53133 -0.4597039
53134 -0.4600418
53135 -0.4603962
53136 -0.4608871
53137 -0.4615561
53138 -0.4623762
53139 -0.4633308
53140 -0.4643769
53141 -0.4654293
53142 -0.4663671
53143 -0.4671540
53144 -0.4677783
53145 -0.4681795
53146 -0.4683438
53147 -0.4684409
53148 -0.4684936
53149 -0.4683989
53150 -0.4682852
53151 -0.4683074
53152 -0.4684881
53153 -0.4688691
53154 -0.4693164
53155 -0.4699492
53156 -0.4705394
53157 -0.4709524
53158 -0.4711575
53159 -0.4711809
53160 -0.4710227
53161 -0.4707240
53162 -0.4705370
53163 -0.4703890
53164 -0.4703789
53165 -0.4705958
53166 -0.4709998
53167 -0.4714439
53168 -0.4718946
53169 -0.4723508
53170 -0.4726124
53171 -0.4726342
53172 -0.4724368
53173 -0.4720123
53174 -0.4714663
53175 -0.4708365
53176 -0.4702316
53177 -0.4697362
53178 -0.4693768
53179 -0.4691462
53180 -0.4690379
53181 -0.4691286
53182 -0.4693885
53183 -0.4696063
53184 -0.4697016
53185 -0.4696736
53186 -0.4694779
53187 -0.4690071
53188 -0.4683794
53189 -0.4676208
53190 -0.4670045
53191 -0.4664925
53192 -0.4661358
53193 -0.4659576
53194 -0.4658647
53195 -0.4657531
53196 -0.4655365
53197 -0.4651717
53198 -0.4646244
53199 -0.4638776
53200 -0.4629550
53201 -0.4619326
53202 -0.4608744
53203 -0.4598783
53204 -0.4590522
53205 -0.4582909
53206 -0.4576772
53207 -0.4573232
53208 -0.4571947
53209 -0.4572204
53210 -0.4573156
53211 -0.4574458
53212 -0.4573466
53213 -0.4570065
53214 -0.4564918
53215 -0.4557996
53216 -0.4550312
53217 -0.4543932
53218 -0.4539380
53219 -0.4538060
53220 -0.4539189
53221 -0.4541493
53222 -0.4544340
53223 -0.4545841
53224 -0.4546124
53225 -0.4545483
53226 -0.4543124
53227 -0.4538419
53228 -0.4532227
53229 -0.4526393
53230 -0.4519562
53231 -0.4514099
53232 -0.4509728
53233 -0.4507049
53234 -0.4506849
53235 -0.4509297
53236 -0.4513397
53237 -0.4518777
53238 -0.4523958
53239 -0.4527715
53240 -0.4529660
53241 -0.4529830
53242 -0.4528156
53243 -0.4524529
53244 -0.4521130
53245 -0.4518257
53246 -0.4518338
53247 -0.4520751
53248 -0.4525817
53249 -0.4531636
53250 -0.4537246
53251 -0.4540952
53252 -0.4542875
53253 -0.4542140
53254 -0.4538232
53255 -0.4531650
53256 -0.4524262
53257 -0.4516245
53258 -0.4508944
53259 -0.4503491
53260 -0.4500907
53261 -0.4501010
53262 -0.4504354
53263 -0.4509707
53264 -0.4516513
53265 -0.4523140
53266 -0.4528854
53267 -0.4531751
53268 -0.4531929
53269 -0.4530308
53270 -0.4527666
53271 -0.4524657
53272 -0.4522610
53273 -0.4523421
53274 -0.4526586
53275 -0.4531948
53276 -0.4539372
53277 -0.4547504
53278 -0.4554621
53279 -0.4559812
53280 -0.4563555
53281 -0.4565861
53282 -0.4566585
53283 -0.4566537
53284 -0.4566702
53285 -0.4567477
53286 -0.4569205
53287 -0.4571244
53288 -0.4575133
53289 -0.4581821
53290 -0.4590978
53291 -0.4601655
53292 -0.4612980
53293 -0.4623600
53294 -0.4633129
53295 -0.4639252
53296 -0.4641786
53297 -0.4642381
53298 -0.4642148
53299 -0.4642617
53300 -0.4645082
53301 -0.4649849
53302 -0.4656381
53303 -0.4664330
53304 -0.4673240
53305 -0.4682256
53306 -0.4690526
53307 -0.4697013
53308 -0.4701205
53309 -0.4703016
53310 -0.4703313
53311 -0.4702964
53312 -0.4702764
53313 -0.4703025
53314 -0.4704585
53315 -0.4708684
53316 -0.4715289
53317 -0.4724257
53318 -0.4735589
53319 -0.4748640
53320 -0.4761712
